927	2210	8860	2928	2221	4294	634	1832	1393	6065	
8789	8712	5995	8653	4521	9930	9164	3155	2835	5974	
402	1105	2426	914	9671	3054	2729	6415	7911	4430	
4636	9062	5432	7136	3394	2011	3235	7299	8907	581	
9014	3968	1527	6093	9069	5913	166	7407	7544	8638	
110	5010	1508	5055	3173	3671	693	9404	863	7941	
4929	1620	2740	7834	8179	4578	8709	6539	6278	9669	
6986	3382	2839	9115	9336	3660	7853	718	4329	2258	
6015	3832	8624	6650	1452	1881	9889	2652	6308	5158	
6845	7242	1116	7808	4713	880	4221	1534	6857	8508	
7196	8489	4102	8850	1805	5100	3545	821	372	991	
6853	4924	1507	15	9737	8430	3933	4491	3474	6097	
2073	632	1887	8523	9900	4573	4906	8270	3030	1575	
1592	3689	8626	5606	3112	4283	4980	7423	9095	3119	
3509	6241	7081	8998	2689	8789	3962	8131	6267	5970	
7499	903	1864	6335	1367	8833	4271	9517	7197	8974	
3778	5026	5157	7140	1122	1359	8046	7560	2913	129	
7908	5617	6108	8966	4140	3232	6496	5815	244	9141	
6761	5375	5564	5934	2579	3133	8227	3461	5551	4997	
5196	6893	4760	8557	2995	714	4727	1215	3333	6024	
7455	354	2160	6134	8651	1607	7890	7884	8031	6520	
1228	6804	4596	6563	2321	7856	7635	6516	9804	9643	
4802	6740	4699	5031	4146	5495	772	9824	7392	2163	
5410	2999	1183	4138	8479	1894	3861	5480	8640	1365	
4865	3555	9023	5155	9897	9186	4128	9138	7087	725	
2718	1373	2732	3647	1602	636	9404	5253	3149	5234	
279	953	9067	5435	9282	6134	4210	799	5476	5366	
8325	738	6487	952	6928	2564	6696	5731	819	4785	
6878	1911	4540	5251	220	2154	7808	462	4498	4178	
31	4983	7191	9149	6282	4500	9210	8646	3133	2497	
8128	608	3511	4745	9840	533	6063	978	3904	1776	
3352	1230	9108	2063	9259	2591	4489	4194	4422	6914	
6659	919	4392	9170	853	5265	8969	9334	6599	7940	
9935	1058	5003	6130	6801	2528	3423	4004	4960	4955	
6383	5600	1576	1590	2710	4121	6084	7127	1098	2597	
1588	4269	4656	4706	9508	2573	8870	3859	1843	6082	
263	1125	423	106	8139	9429	6121	2205	3114	3730	
8818	6745	2198	3316	9771	7290	5688	2440	5981	4111	
9594	2106	7523	5616	8339	3092	238	5436	5648	8599	
1036	1951	4571	8111	2789	2886	1313	1717	8425	2563	
6314	9341	8419	9133	9679	9558	1637	4037	8113	7710	
2426	6973	5140	8303	294	7841	1658	1481	4488	1647	
9667	5834	8805	4299	7904	852	2490	4207	1459	3360	
8941	191	3075	6247	1754	7614	9694	8328	1609	1158	
3835	2369	6017	5203	9127	2220	6684	4514	9474	1448	
5635	9555	7904	4437	3059	3663	6734	7267	5632	1767	
3095	2482	5793	9227	884	7718	5802	7014	3816	3680	
3596	2566	316	7793	5742	5051	5901	5909	1488	1521	
233	2693	1859	3114	782	5933	926	4129	1214	5900	
9693	7525	8723	76	9963	7203	2164	8528	1631	8767	
9492	13	5189	314	8333	3015	9281	1366	6033	6323	
9161	1380	396	5894	9775	3603	7170	4150	7511	7894	
237	3804	5163	161	4338	3348	4211	242	2395	464	
4853	8469	1307	9485	1033	3306	5048	8380	389	5066	
1231	327	3944	8514	9206	6209	9865	3122	2068	7865	
2019	4964	2869	4415	2851	5988	3551	5776	9285	9063	
19	4243	1197	2575	6267	9344	3505	56	3474	5985	
318	4619	4978	9950	4147	7639	7240	8485	7231	5453	
9562	1097	8446	6158	3357	7792	2389	9389	369	2560	
4035	8598	4318	9431	1046	1073	7288	3514	2807	1864	
1058	5272	6977	3664	2127	5036	8481	4221	5721	8709	
6022	2001	8128	6015	1271	2363	5861	5657	2145	6414	
9821	78	5291	4626	5973	4562	3100	6827	8100	1122	
2148	7008	9670	5774	6967	5212	8259	95	1418	9496	
5103	9548	9324	9392	4179	4038	8715	2272	2240	9497	
4989	5057	9567	3434	8756	1422	8897	4027	8141	3876	
3608	3750	1000	4042	923	3421	7525	243	6607	9959	
900	971	95	9151	4022	1855	2279	4373	385	6915	
2154	5439	1032	3749	5918	8223	9727	2395	7846	8267	
9037	665	1894	1867	9710	7252	1962	3825	5087	4692	
292	8950	8976	7307	3816	848	4055	529	7047	9974	
6746	8166	6058	1648	1929	327	444	7041	4940	4375	
5742	6740	69	3314	5230	5520	7296	2920	1977	3347	
4778	8773	8618	5110	9833	9703	8726	8989	6963	7060	
2355	7823	9066	5424	5258	4421	1988	8673	3197	154	
9432	8162	1894	6801	5609	5577	7560	4783	3115	8026	
9082	3047	9711	1541	5379	8864	1664	5407	2217	2042	
4560	7477	8635	5615	1868	2174	5157	3541	9541	5591	
20	3264	2638	5277	8526	933	6701	782	7435	3688	
2988	3839	3591	1792	6376	9550	7927	5057	206	2307	
4649	144	1532	157	9929	6318	2734	8947	1618	5120	
2521	2852	4136	9123	9242	3355	7760	6628	3969	1296	
9361	7944	5069	4808	2499	459	3068	7226	1782	5184	
2145	7292	4647	8814	3280	6285	128	7186	2115	7568	
3814	3931	3319	9531	8833	1928	845	5504	4429	4263	
9568	7850	7489	6169	8782	7489	3369	6474	2181	4154	
1967	2020	3517	5417	4461	5920	5462	9230	5124	2395	
4689	690	5010	304	1373	8771	7511	9093	3429	647	
6904	9313	7486	7454	31	9056	1919	1987	191	5517	
1426	8075	2379	8440	850	8302	6347	513	6893	4232	
3547	3550	3118	4528	115	7566	4935	3917	7956	169	
1891	6850	274	954	3900	4084	1631	2775	1045	5827	
7866	2406	8018	8028	6242	6243	6632	4469	7736	280	
4954	1786	6840	4108	7860	4230	1798	6302	6024	357	
8498	4190	6863	7185	6528	4735	4438	5657	1841	3165	
6004	7909	5332	1449	6132	8744	8586	4679	4676	5446	
6518	7475	3894	5385	5165	99	2955	5933	4095	6763	
4217	2925	2894	3075	1160	8086	9702	3562	468	1416	
7670	565	9727	4827	3289	19	906	5758	3056	2046	
6446	9250	1496	7090	5316	9397	3589	7116	4849	2520	
705	2136	4155	9692	6728	3101	9901	969	5587	9075	
6531	7939	305	4251	6671	3920	6118	3842	822	7652	
7308	2790	9229	614	7982	6173	3741	5502	6593	7512	
1322	4351	4819	9183	368	4228	1222	7763	48	6711	
6563	2350	7880	9340	3935	2359	801	2039	2034	7319	
8544	1516	9980	7653	8883	6879	8030	8784	486	5123	
2980	7290	1454	4646	3885	9192	92	3092	3883	6092	
9559	1630	3278	3402	1173	3475	5460	9649	7490	9691	
4469	4555	5408	8817	22	4992	7791	410	3840	6157	
1907	3120	4943	2431	9648	6170	3313	7721	2387	1094	
3055	4299	3770	8837	8534	4328	8438	242	9500	9005	
5013	6704	9903	9665	2358	9305	4079	878	9309	9764	
2911	2422	7113	3322	7967	756	4801	9468	2886	7593	
6526	4358	6190	869	1007	659	4723	6373	1661	9509	
8140	4959	6950	2462	5547	5075	6712	198	531	9195	
7089	3039	2626	2500	5037	3287	1083	9292	757	9146	
3219	3781	2831	6884	675	20	1060	1263	2397	8781	
1192	3943	9515	8796	6887	6594	9205	6043	5837	3118	
6918	3884	1864	1367	4076	91	3635	366	7653	6688	
4923	878	7367	1665	9917	2724	6319	9384	6631	6102	
7993	9652	7380	2424	1115	5719	4700	5141	3204	7288	
4503	612	377	5083	5106	3501	771	5366	4131	4924	
4383	7918	9343	7284	6946	3539	3306	3143	951	9661	
3733	8830	407	2582	1290	9522	7174	7374	3923	9761	
7614	1413	1098	617	6200	5565	3885	1533	2969	926	
304	4272	110	4539	7794	4405	7959	2136	354	1967	
3519	2508	6063	5669	7940	4242	8598	8117	2666	1869	
5116	5277	6441	5369	5448	2011	3283	2439	8141	8241	
262	602	8352	4049	9124	3728	5164	6185	7300	9829	
1114	692	8400	9582	3708	4363	5884	2606	1946	7571	
9779	9118	9181	2010	8356	4194	9099	1334	106	6402	
4017	3977	825	504	793	1797	6020	4293	8669	7385	
2609	8459	2653	6735	9387	8393	4009	3148	5483	4749	
54	3653	4603	9238	2406	9996	9515	7043	7393	3866	
1291	214	7449	5189	5693	7207	7271	6498	2349	1632	
7173	707	1219	1520	5258	5384	1944	2253	9706	2548	
1087	1006	6515	1165	1024	8162	3845	2310	5704	4065	
6145	9023	6212	9610	2785	5013	1130	4689	9079	5114	
9230	8488	9682	8600	5009	6683	4262	7806	7754	8626	
1366	2557	8877	7952	3245	9926	5390	9588	946	7592	
1276	1415	8653	140	7190	524	3453	8488	1156	9642	
4313	9821	6768	1247	618	3336	299	5919	5445	9583	
5284	3392	5955	2898	8291	7997	8129	9330	6645	284	
4105	7302	7992	7559	1223	8355	1866	8483	6356	5577	
264	681	1426	5427	943	7005	7410	3029	9163	9888	
3706	2807	6251	6114	226	6947	3544	2320	7278	3632	
3778	3941	2859	3859	7036	5115	2814	3489	3371	7346	
5312	7030	5827	121	9402	3703	2244	5251	5055	9168	
7434	1260	4067	1980	6170	3764	5201	3628	1262	1219	
8511	2116	3505	793	153	9457	4464	6744	7961	9898	
4238	3898	8884	9514	5391	4969	6205	7081	7262	6431	
8047	8905	1186	134	7471	9951	9032	7644	3529	9846	
4572	6687	5760	6148	9570	5432	5908	2935	7564	3137	
2384	3422	1117	9198	2137	5807	358	1855	8531	7271	
6498	5467	2258	942	2513	3202	4038	4529	4483	5737	
4074	3657	1063	1870	3452	3096	3278	3473	6207	5794	
6152	1053	1731	6677	2852	534	3197	8511	8890	6288	
1523	6169	6011	5607	4697	3410	6905	1572	821	8005	
2633	703	1258	866	4720	6639	3596	7379	8614	3628	
2162	6740	5911	2040	5643	5903	1528	3491	6561	6813	
7134	5007	8784	3065	376	6247	4308	7095	9965	4085	
1009	4983	8024	4033	4959	257	2159	4097	9027	6519	
1365	7776	934	5329	4019	7558	5801	1362	4906	8979	
8509	4582	6239	81	7912	3081	2334	1900	7473	7841	
6613	4799	9758	4395	5501	3970	288	8474	4921	5981	
9726	2677	7971	7743	8219	4637	5114	1240	7469	2766	
1533	5747	7779	9024	3736	7343	9185	5028	4651	3645	
5437	970	5864	5171	6491	2107	1665	9848	8855	5163	
3917	5753	7128	9243	2463	2805	440	8569	240	6625	
3163	3617	8044	1130	9869	5155	3205	2702	1146	1828	
5324	2734	3895	5085	2421	8439	691	993	5882	5622	
5237	5681	6363	281	3644	4492	6408	3378	3401	434	
3711	7637	8620	5774	4544	1969	8733	7351	3329	958	
530	7234	5614	9440	1603	8133	8232	1679	9070	3422	
3328	8935	2647	6496	2817	3681	9014	5128	8324	3238	
5209	810	6814	3372	6375	3782	2886	9168	6920	3748	
7347	1059	2049	8093	4053	6756	8694	469	2526	7332	
8019	4270	4828	4802	8639	7767	3683	2277	6193	2037	
1633	3382	1365	4161	7482	3884	4981	7693	9934	8068	
5744	901	2903	8747	5278	1982	2535	5435	3798	6124	
6118	3571	235	6075	4992	5326	1568	7947	2238	8883	
9235	3972	2726	369	4865	4519	9518	9868	5708	7513	
4934	6494	9967	1425	962	1232	7874	2087	5152	1579	
4977	1099	5661	9477	8203	3703	5071	3354	2185	6973	
6525	707	5882	2638	2001	2012	3759	9559	303	41	
5755	1295	370	7155	5946	2055	2143	9276	6186	908	
631	6142	6625	6027	5764	3302	6889	1574	4718	1067	
2012	1381	3045	8957	1930	1819	7861	1292	9209	8873	
615	2038	9356	1000	7883	7628	6281	3917	7817	1512	
7594	2279	5597	148	4378	5883	6861	1460	3630	5489	
934	5891	1704	5756	2613	9702	1983	6154	9554	9685	
3947	3044	4918	4287	8603	7149	6987	9341	3177	1999	
8951	664	4739	557	593	4872	2108	5523	8447	7916	
6185	4529	3610	9337	4521	8746	6397	6050	1900	6752	
2013	1764	8580	7311	5521	1884	1495	9537	8575	5833	
9530	7448	187	4716	1480	6556	5230	3195	2	8492	
6588	5720	452	9407	8064	2565	3152	9089	358	250	
248	4702	4173	7347	6237	1259	4412	5819	29	6847	
2574	6216	276	6513	182	5749	2729	8638	4159	309	
3640	8168	2925	2668	8654	2481	1162	5365	2566	4843	
5927	3938	7839	81	9879	676	4638	5705	5907	2281	
2245	2464	8155	270	9949	126	3075	631	9548	2085	
6507	776	2864	4559	4823	4585	4660	5318	7174	9087	
8899	6225	7404	9254	4453	7873	3538	7796	9098	5286	
7426	566	1146	2295	1972	3602	4437	7364	9950	7533	
6186	6827	9258	8434	1414	4116	2434	6403	78	9911	
5837	9888	4179	4147	3741	1059	9297	8035	9611	209	
3141	8776	8324	2610	2721	2727	8364	1629	5228	8505	
1990	8662	4862	9952	2604	7149	9009	4383	268	6208	
8355	9710	1823	3435	9912	2327	9465	1353	941	4332	
2367	493	1412	688	2867	9944	6239	4754	8467	6890	
5344	9568	3030	2646	8261	5193	7334	4320	407	2440	
4704	9067	5118	8917	5387	2576	813	9064	3169	9133	
4765	9122	8669	283	666	1495	3181	7294	4591	9479	
80	946	7884	3597	7637	5722	9388	7186	6523	2973	
5636	8899	2468	2953	5086	4580	306	9278	4045	1233	
9845	5095	1066	7138	8504	3379	8251	8688	2524	613	
2471	659	6326	6056	5216	9439	9804	1662	8659	2418	
9418	5227	9316	6717	6944	810	8795	4190	4597	3460	
2155	7630	2358	6214	1186	3108	7902	9281	2997	5857	
6583	5729	9398	695	4213	3068	2203	8866	7307	8152	
2146	8515	7762	2097	9491	2763	887	480	5940	3811	
57	1622	1765	1975	8673	2669	9322	3088	4981	6156	
6465	6607	998	957	4648	9334	4481	2441	1605	6585	
824	4983	762	1827	4304	4214	2312	1399	4301	8125	
5920	691	6840	8154	474	7174	2797	2744	4429	7887	
1364	4110	645	8708	5466	8127	9603	8799	536	5099	
9848	6567	5062	2966	3617	8206	536	5468	9890	6881	
560	5057	8558	5878	8728	380	7129	5055	1163	7914	
5329	265	9640	8671	1223	6946	9779	6357	4828	3055	
5434	1462	908	2524	4618	4800	6080	7559	1653	2905	
1309	6778	423	3674	2577	3829	253	6482	4809	3027	
6681	6551	4672	140	4442	2716	3274	9158	5405	605	
7884	5543	3938	9174	1779	689	282	4936	340	9394	
1827	6651	9470	5472	1396	1535	5062	1686	7781	8594	
6257	6436	9358	849	6986	7730	8056	3065	510	4672	
8487	3278	8648	3961	3432	4707	3324	9424	3411	5241	
4752	9818	5001	4723	8323	5077	2322	2995	6483	6529	
5301	8174	2239	3834	587	474	5835	9134	970	8165	
9748	8381	3304	12	2295	8686	5129	4510	468	9524	
4985	3853	7123	8310	3949	847	3070	9678	1188	6605	
9398	5690	6582	5595	8795	4530	3416	5311	8419	8029	
5344	5660	6443	6845	4023	6136	7027	369	7702	1113	
5552	5603	359	9604	8316	7042	4414	4191	7349	6071	
6276	7220	4314	2085	8012	5363	4597	8945	9175	3505	
7584	1374	277	1112	867	7930	394	7517	8228	6703	
7782	7845	1218	225	6908	7327	3207	5457	7068	182	
6007	9577	2151	3077	2584	9926	1237	7332	2576	1269	
7704	7967	7447	8595	1322	588	5874	5647	7630	3848	
5997	814	2274	8864	9169	3036	8555	6565	6075	9879	
629	5094	76	1078	3786	1272	1283	9917	1955	3902	
8029	1563	6405	8016	9426	185	6592	4703	4161	8904	
3008	5079	188	9551	271	7221	6135	783	1201	3241	
5575	3685	3146	8008	3974	1546	9504	7810	9381	7375	
6532	4025	6258	8290	6534	6894	8965	43	3779	3452	
777	7954	9959	650	2266	9724	3778	2155	1914	4182	
4121	4123	2634	2416	7695	5999	2040	1914	6983	5974	
6819	8947	3008	2166	6518	9603	9974	8535	4234	1651	
5810	9068	2132	7866	6556	299	8953	8203	5401	4898	
9025	2576	2902	8270	8392	3499	9803	7794	8572	2938	
1302	4638	2352	3266	3983	3264	606	7969	5389	1790	
6339	8964	6676	8090	9491	6095	3310	3165	3672	8246	
1197	6106	4337	6732	9544	7791	4558	7616	5801	9004	
1891	7051	357	5697	9283	5327	978	6407	7331	6652	
5631	6063	4813	9525	3018	2955	6653	4248	4119	607	
3550	8714	8008	6260	2325	2854	6349	9158	6386	1356	
4756	992	2228	6664	7176	9146	7862	651	1568	5790	
166	3983	1978	2867	4500	9261	3671	7119	1691	1034	
5861	1678	5218	8858	6249	8082	5950	6423	3632	3406	
2995	2316	3107	9270	4750	3962	5968	1926	4495	1192	
408	4118	904	1160	743	488	2143	4267	5459	354	
5052	9573	2383	5510	425	9757	8639	856	9062	8980	
2408	3097	2621	6495	7894	994	4532	4228	1764	7106	
5856	259	9200	6251	4549	4554	7212	8573	8087	7722	
9	8472	1714	8911	7161	6880	2331	1842	8831	7650	
995	3017	3714	5290	3255	9763	9318	7237	7148	7145	
2267	6916	8147	6015	3075	9951	2779	5386	484	1220	
2511	1703	1345	5807	1424	6042	3665	710	7995	5530	
9443	2234	1418	6637	2023	2324	1154	4635	2372	4592	
4633	8317	3467	5547	8279	410	5658	4039	1643	7243	
3265	5315	8352	6698	981	9247	1754	6878	4906	4189	
4411	7876	7583	1890	6567	6726	837	4631	7371	2520	
2659	9884	566	2223	9314	9198	1900	8241	5998	9337	
3489	5956	1909	2409	1928	1517	9402	5282	313	4513	
6022	8419	6794	4055	2632	7108	5289	5948	9792	4271	
1153	398	3057	6415	2452	1300	2199	7373	3522	3528	
4614	1672	8750	6139	124	1967	5180	3781	9651	8276	
557	5535	7799	9597	1535	1618	6531	4531	6430	7659	
2576	6581	9831	2787	3602	3895	5226	2540	9457	3383	
9043	9478	3978	2705	4978	3643	8958	3561	5458	4408	
2285	8902	6675	9276	6056	9528	309	3584	8364	4557	
8785	3373	1577	9066	8685	4248	5340	9516	9934	6629	
4519	4363	1784	3707	2706	4238	9462	6426	1051	9874	
6679	3913	1748	2198	6090	3891	7888	1402	6528	4092	
4761	9698	1478	2414	7044	144	9331	7747	3334	8341	
7951	3813	1754	2873	1509	3091	1821	1078	4270	2871	
6318	8247	4056	9455	6755	3994	4099	3909	6753	558	
2714	7185	4942	9629	2817	5965	4315	4073	9921	8615	
4952	3409	2466	1379	161	2727	7599	9687	5345	4675	
555	1480	5455	8886	7833	4537	5954	1667	2829	2054	
3247	9755	4467	9608	9373	1434	3780	5783	8427	7882	
8311	8606	2129	1868	5631	9815	3366	7016	45	6369	
8653	592	2283	9809	8039	7991	7671	9800	1466	4818	
9138	1833	5170	9605	6738	104	8729	4824	3899	3323	
245	1379	6741	2717	5583	4453	6012	3005	4235	755	
5491	8903	4358	5981	9783	6767	1790	1644	4324	2347	
685	364	4423	7817	5119	5359	1683	9719	1355	9021	
5127	6882	3972	9311	8797	8550	4015	3977	9768	9649	
6123	4783	5606	6599	3108	3122	2264	4734	2462	633	
1118	530	1167	6156	9852	4610	7295	7713	6766	1065	
3468	6932	4378	6039	3593	5856	882	8416	6807	4147	
2910	1702	5404	3752	998	4768	7259	9182	6030	2415	
835	737	2301	3781	3090	710	554	3157	8886	2048	
6571	1321	3772	7483	4329	650	3192	8998	2136	1985	
2628	7988	2819	2322	7034	8808	7833	2611	3621	5600	
6198	1778	1779	6035	7236	6245	9879	1547	4410	3202	
6997	983	2833	6412	1177	9455	1482	3203	2214	3817	
7819	1770	6325	8321	6515	6387	8697	2867	3960	999	
8262	2484	1321	8230	8906	9025	796	2956	998	8834	
6331	7326	5000	1174	6455	4175	9038	2590	7820	390	
435	2697	675	8939	7231	680	6937	6660	2438	5142	
7586	5011	899	3560	8741	1959	5494	5936	8397	4851	
3402	7162	9345	8480	2271	4322	1576	3352	7429	7852	
541	5375	7198	9443	7915	6348	9799	4972	309	962	
2395	2181	6397	8859	2051	2492	584	4427	4666	4645	
8603	5657	3711	8260	6294	5601	7266	523	5728	4494	
9031	9442	3136	3323	9206	4280	3690	7773	7667	4159	
8464	964	9044	4014	9250	5513	683	7763	8757	9289	
2458	3915	6609	3911	5217	1907	3868	5573	1028	3429	
3882	963	3603	4869	2551	4242	6351	4964	6947	5307	
7607	908	7884	4515	779	1912	4163	6384	9994	9884	
2787	3274	9106	5757	3046	8842	7401	1731	1428	4614	
452	6094	6931	5247	3003	2503	4915	9562	6588	2678	
5555	4286	2668	761	3816	8554	7443	8535	2095	7680	
6780	5362	1757	6611	721	878	6777	2438	3105	9828	
6810	2145	3229	8147	7207	6179	9949	2404	7418	8264	
9407	6314	8145	5939	2254	6807	9710	5335	6098	8940	
7606	998	9	7603	1786	7407	2329	7765	4277	4243	
9417	9760	9026	6001	9816	3284	686	9507	9695	4043	
3493	9102	55	6591	2578	7562	4869	1878	9076	2644	
6020	8877	5233	5396	666	5703	5657	3468	9038	7567	
6854	7600	6851	1181	8047	1361	5947	8284	2264	98	
9879	2675	3847	4439	8507	4922	7815	7242	6431	8876	
7468	1503	5799	285	6475	270	1018	8175	4159	7280	
3937	9063	7695	760	4345	8929	3519	5292	2466	1339	
230	4874	8849	6830	3836	8114	157	5401	4182	4704	
8856	3573	2016	5948	9070	5615	4348	4158	9969	1483	
7831	8255	3387	5285	9675	7035	6697	3609	6512	5814	
3110	7893	199	6288	4976	4741	484	8520	6936	7980	
2729	4195	6834	4915	5644	5525	5855	355	7353	6686	
9988	6423	2129	6018	627	8947	522	9768	410	8735	
7818	8157	9321	9264	9276	9137	4434	8319	1757	432	
9809	5727	6073	3343	3007	4762	2116	3485	4865	5232	
5256	9392	1388	1630	5011	6662	2302	1480	9446	9070	
3197	9174	2304	617	7370	3089	3992	9317	8045	3185	
426	5238	4631	9775	6985	5944	5934	4573	280	7417	
6039	5652	7629	6675	5484	3547	1978	2759	2532	8732	
9261	4333	9916	2965	5828	9920	1593	9019	9876	4112	
1920	4520	9124	3988	3504	7780	4540	6296	5664	1330	
906	9965	8316	7959	1166	9136	9471	1063	128	3009	
4945	4483	7229	110	7224	4739	9206	6486	1801	2912	
4987	9159	4229	4707	4798	7337	6659	7152	168	3650	
1620	1269	1146	373	5183	2131	1123	4517	5699	7043	
2879	9205	2969	6463	9777	5173	2133	91	3614	2102	
2321	8222	8257	9414	3390	1446	5953	7106	3825	5693	
9654	817	9569	949	3603	927	7625	4778	8406	3210	
5284	8944	4408	1005	5086	6103	2002	9763	6874	7907	
5697	8069	6235	3363	7797	2873	2191	5565	4310	8171	
8254	9638	1882	5799	9279	7053	8090	1767	1096	8461	
8643	3328	8087	850	7323	4394	3124	7926	6847	8763	
5228	2424	6920	7023	1355	9551	9775	1135	5489	9055	
3887	5469	4406	8466	9124	7666	4804	2039	8259	8305	
1500	1438	3249	4944	7380	7816	636	8637	5637	3841	
157	4715	4549	3905	1371	3211	8055	9289	4338	5348	
8260	7344	6066	1548	1627	371	7832	978	95	7857	
1869	4034	1102	4470	5236	5158	6034	6911	432	881	
7638	9931	8692	7688	385	5835	7959	9428	7756	3613	
5798	3129	7614	2932	3949	9519	5948	9867	847	2509	
1403	8728	6586	5624	8936	9098	6076	11	7908	270	
4287	6258	4164	9899	434	5539	257	3870	4306	5308	
2564	7785	6459	2881	6827	912	4840	6643	7642	3938	
856	2262	4193	4202	2064	1466	708	7818	7652	6120	
8744	8756	9688	5293	2889	370	3178	4714	9996	8186	
127	9766	5472	8386	9836	8089	356	1133	6023	9423	
5428	8536	2475	6216	3407	3144	9063	6987	1621	7230	
8608	1026	7072	2513	6822	6679	5749	6539	1425	7459	
7383	5262	1174	8154	8917	4135	4934	9144	5443	2861	
9104	5410	1828	5461	2326	434	1408	3683	9831	8755	
7556	4191	7371	5037	4193	8608	2376	9620	6291	7267	
2046	3115	5446	426	2356	9409	1589	282	8219	6954	
5888	5936	6657	6241	465	6321	3464	8211	4594	5683	
6844	7117	4944	9260	1117	7781	3271	9009	9663	6187	
8671	7518	9458	2707	387	1599	5115	8427	7129	3583	
5443	78	470	9490	852	3389	2238	2598	275	4398	
5615	2783	1133	3027	4344	4565	2725	551	4643	7876	
1377	8971	6523	7784	6604	1555	8426	4969	6944	5487	
3486	6836	7403	2939	1177	7060	6607	5315	9169	8448	
8115	4875	902	4086	8035	4916	492	9020	5649	4995	
2544	3398	8913	1394	7176	2042	3825	6571	5529	370	
6669	4951	9874	779	1034	337	5487	859	3117	7055	
7809	7332	5436	1086	2722	4470	5974	3503	6864	1367	
3091	3646	5862	6280	7373	4606	100	195	8360	2454	
2207	2306	734	101	4073	9178	1589	4945	2949	109	
3311	1439	611	6560	913	7429	605	9395	8745	1485	
5358	6854	358	5721	9590	1518	3662	6767	5162	3403	
7688	6656	7632	6117	1140	3740	9344	9961	6547	5598	
8597	726	7254	4440	2546	6364	9290	9220	4895	7269	
2331	7633	4693	8301	4096	4701	8165	126	9766	6431	
5441	1507	8710	5074	2272	4192	3032	7947	9045	3179	
3231	9280	6293	5671	9036	5153	4298	1563	7555	8059	
6097	7764	9662	8550	3235	6840	7047	9634	5901	6932	
950	9917	3187	5392	9971	2219	9768	1015	8117	3449	
5876	250	4687	2929	5793	3458	50	6074	16	185	
1850	717	2294	8977	5987	9910	8469	8578	9852	8430	
5382	7725	6477	1526	1550	1040	9892	2901	8959	7164	
7236	5346	5549	4959	2404	1030	5146	3661	4249	7256	
4940	591	7268	131	8683	2021	9963	7734	2285	6429	
9257	7556	4603	2066	3430	6313	4993	5147	2256	9400	
1980	7588	6675	864	445	6319	9583	4060	2643	9036	
2088	7481	7371	180	2504	1705	1745	341	6826	1761	
8157	9768	8532	5807	5795	8126	6573	2653	510	1990	
3819	3797	4641	165	9226	8845	2325	8392	9448	5443	
4563	5873	4536	2847	9757	7002	8580	4860	9111	9564	
3899	9359	7165	6059	9071	8550	5046	1942	6976	9664	
9708	292	3339	1302	265	7855	4421	8346	6284	7175	
5969	5964	4699	6957	7253	5782	8280	1981	7755	2920	
4062	6276	7412	7752	798	2876	6985	9294	7344	9028	
267	2304	3996	2402	1182	7119	1591	2480	1069	116	
2097	189	4148	5801	5758	5806	4214	7763	1181	3163	
6176	2608	2558	6682	4487	9643	4868	259	5489	9830	
4101	5285	5815	7403	7568	7090	6191	7769	3044	36	
32	836	2144	3160	6186	1915	6686	5252	5393	5170	
4184	8136	1415	4062	4381	4714	6637	1886	664	878	
985	4249	7735	822	5948	4462	1096	5624	7270	9824	
7161	8905	8282	140	8928	2677	6760	2192	7324	1371	
8812	373	7526	7209	667	5890	7278	2836	126	3875	
2022	9865	571	3996	3087	6396	3550	3853	4027	7792	
6720	3016	2166	4415	3280	9011	9237	7379	9606	2071	
6471	1002	3106	4307	8228	6941	922	2809	9513	2107	
876	77	217	6414	8037	4229	7023	7190	4405	9210	
6453	2013	4024	9356	9311	6295	1325	3007	2990	6312	
6259	3867	7344	1423	7754	1145	1519	8741	2248	6633	
1122	4332	8351	2589	5005	2060	204	1207	6005	1399	
1624	3863	824	1791	8813	9711	5432	4677	8354	6810	
9399	8963	1492	5172	9451	6890	1007	2711	6941	727	
3983	4371	7943	9312	7888	4234	6337	180	4325	305	
3334	286	3394	7085	6245	6720	5459	5578	7655	6325	
164	265	4603	9890	1983	1513	5110	2419	4261	2165	
5786	6667	7878	6614	5560	320	7776	4033	9945	8461	
4103	9045	4740	391	3007	4585	4772	5691	5790	9904	
6485	8721	2965	6131	4300	6771	4989	6705	8192	2044	
6893	6469	2606	7237	546	6224	8691	4917	4156	8979	
3670	1690	9089	4935	4872	9103	4577	6795	4663	6259	
3619	6934	2647	4977	6337	5944	6565	7465	3826	1012	
4741	5261	6691	1166	714	7296	1558	2730	2154	9129	
844	9306	5721	6916	2291	5526	9727	4465	1938	8185	
5967	776	8300	3672	8279	9766	6342	9195	9105	928	
2218	5552	1501	1611	5519	6515	9453	1607	7735	589	
8880	4513	5067	2420	7660	8862	5311	716	9868	867	
4289	6550	5548	1819	3813	3348	5397	3482	1157	8365	
9561	7846	4415	1324	6180	8284	8007	1801	4865	4956	
7935	9564	3864	7432	8924	8891	6568	1720	3493	4666	
7516	8797	1599	506	4394	7608	6960	3609	6937	8464	
6653	7461	9705	7270	2598	8455	1487	5832	877	4657	
4496	1970	8532	1280	8448	2562	2314	738	5432	8625	
8625	9392	1477	4985	4076	6038	2500	8124	350	8061	
5717	2199	6828	1159	1507	7177	8310	2955	3860	8212	
